X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,trait.effect.abundance.total,Warming_rate,temp_mean
23,SR,threadfin.shad.1,threadfin.shad,0.92626194,2.53E-09,1.000000119,0.000836611,TRUE,0.936629617,trait affects abundance,70.78357692,0.485714286,0.075961788,15.16538623
24,SR,largemouth.bass.1,largemouth.bass,0.40476684,0.03821562,0.928571463,0.001981735,TRUE,0.409297408,trait affects abundance,219.90648,0.485714286,0.075961788,15.16538623
25,SR,wakasagi.1,wakasagi,0.899174585,0.174701951,1.000000119,0.000836611,FALSE,0.909239073,trait affects abundance,28.27829122,0.485714286,0.075961788,15.16538623
26,SR,hitch.1,hitch,0.666952589,0.023121309,1.000000119,0.000836611,TRUE,0.674417809,trait affects abundance,183.5307079,0.485714286,0.075961788,15.16538623
27,SR,green.sunfish.1,green.sunfish,0.833579032,0.062884578,1.000000119,0.000836611,FALSE,0.842909307,trait affects abundance,157.6843069,0.485714286,0.075961788,15.16538623
28,SR,black.crappie.1,black.crappie,0.828879925,0.07739155,1.000000119,0.000836611,FALSE,0.838157603,trait affects abundance,179.113431,0.485714286,0.075961788,15.16538623
29,SR,hardhead.1,hardhead,0.798117182,0.129977645,1,0.000263214,FALSE,0.807050531,trait affects abundance,41.3115875,0.485714286,0.075961788,15.16538623
30,SR,smallmouth.bass.1,smallmouth.bass,0.825024852,0.101036266,1,0.000263214,FALSE,0.83425938,trait affects abundance,122.8531687,0.485714286,0.075961788,15.16538623
31,SR,lamprey.unknown.1,lamprey.unknown,0.838559271,0.28445215,1,0.000263214,FALSE,0.847945289,trait affects abundance,106.5896224,0.485714286,0.075961788,15.16538623
32,SR,redear.sunfish.1,redear.sunfish,0.693313759,0.018633565,1.000000119,0.000836611,TRUE,0.701074041,trait affects abundance,392.6587303,0.485714286,0.075961788,15.16538623
33,SR,white.crappie.1,white.crappie,0.834905323,0.095799803,1.000000119,0.000836611,FALSE,0.844250443,trait affects abundance,206.2994483,0.485714286,0.075961788,15.16538623
34,SR,shimofuri.goby.1,shimofuri.goby,0.988930867,0.026651832,0.928571463,0.001981735,TRUE,1,trait affects abundance,15.22723825,0.485714286,0.075961788,15.16538623
35,SR,rainwater.killifish.1,rainwater.killifish,0.987721512,3.22E-09,1.000000119,0.000836611,TRUE,0.998777109,trait affects abundance,2.760745901,0.485714286,0.075961788,15.16538623
36,SR,Chinook.salmon,Chinook.salmon.1,0.404216531,0.263654923,0.928571463,0.001981735,FALSE,0.408740939,abundance affects trait,36.68639001,0.485714286,0.075961788,15.16538623
37,SR,Mississippi.silverside,Mississippi.silverside.1,0.560190868,0.103662936,1,0.000263214,FALSE,0.566461101,abundance affects trait,35.75019724,0.485714286,0.075961788,15.16538623
38,SR,steelhead.trout,steelhead.trout.1,0,0.5,1,1,FALSE,0,abundance affects trait,1087.636974,0.485714286,0.075961788,15.16538623
39,SR,red.shiner,red.shiner.1,0.688790285,0.393536461,0.785714328,0.009374738,FALSE,0.696499935,abundance affects trait,4.915027627,0.485714286,0.075961788,15.16538623
40,SR,Sacramento.pikeminnow,Sacramento.pikeminnow.1,0.036033271,0.43211391,0.681385159,0.048519731,FALSE,0.036436593,abundance affects trait,137.4640848,0.485714286,0.075961788,15.16538623
41,SR,Delta.smelt,Delta.smelt.1,0.933954202,5.93E-06,1.000000119,0.000836611,TRUE,0.944407979,abundance affects trait,49.10097518,0.485714286,0.075961788,15.16538623
42,SR,Pacific.staghorn.sculpin,Pacific.staghorn.sculpin.1,0.520545381,0.046757944,1.000000119,0.000836611,TRUE,0.526371861,abundance affects trait,50.74823444,0.485714286,0.075961788,15.16538623
43,SR,Sacramento.sucker,Sacramento.sucker.1,0.242748903,0.378496637,0.714285791,0.018741131,FALSE,0.245465999,abundance affects trait,15.95255112,0.485714286,0.075961788,15.16538623
44,SR,tule.perch,tule.perch.1,0.786710244,0.001897136,1,0.000263214,TRUE,0.795515915,abundance affects trait,104.681237,0.485714286,0.075961788,15.16538623
45,SR,splittail,splittail.1,0.305431837,0.376071425,0.428571463,0.173546195,FALSE,0.308850544,abundance affects trait,39.17707342,0.485714286,0.075961788,15.16538623
46,SR,yellowfin.goby,yellowfin.goby.1,0.790230988,7.53E-05,1,0.000263214,TRUE,0.799076067,abundance affects trait,90.73299994,0.485714286,0.075961788,15.16538623
47,SR,common.carp,common.carp.1,0.815572556,0.089142004,1.000000119,0.000836611,FALSE,0.824701284,abundance affects trait,1470.42767,0.485714286,0.075961788,15.16538623
48,SR,striped.bass,striped.bass.1,0.217782143,0.146894823,1.000000119,0.000836611,FALSE,0.220219785,abundance affects trait,122.910787,0.485714286,0.075961788,15.16538623
49,SR,American.shad,American.shad.1,0.665300046,0.034434334,1.000000119,0.000836611,TRUE,0.672746769,abundance affects trait,33.07026972,0.485714286,0.075961788,15.16538623
50,SR,fathead.minnow,fathead.minnow.1,0.951068029,0.009472096,0.928571463,0.001981735,TRUE,0.961713362,abundance affects trait,11.13634284,0.485714286,0.075961788,15.16538623
51,SR,western.mosquitofish,western.mosquitofish.1,0.253133178,0.342928777,0.285714298,0.386476278,FALSE,0.255966505,abundance affects trait,4.687146296,0.485714286,0.075961788,15.16538623
52,SR,prickly.sculpin,prickly.sculpin.1,0.57008577,0.163816634,0.888888896,0.001229405,FALSE,0.576466757,abundance affects trait,33.59431244,0.485714286,0.075961788,15.16538623
53,SR,starry.flounder,starry.flounder.1,0.982057355,2.27E-09,1,0.000263214,TRUE,0.993049552,abundance affects trait,88.72236182,0.485714286,0.075961788,15.16538623
54,SR,bigscale.logperch,bigscale.logperch.1,0.810514586,0.000609906,1.000000119,0.000836611,TRUE,0.8195867,abundance affects trait,72.14343918,0.485714286,0.075961788,15.16538623
55,SR,bluegill,bluegill.1,0.74308652,0.012052061,1.000000119,0.000836611,TRUE,0.75140391,abundance affects trait,52.60397957,0.485714286,0.075961788,15.16538623
56,SR,golden.shiner,golden.shiner.1,0.163238457,0.217313713,0.909241259,0.002769589,FALSE,0.16506559,abundance affects trait,68.17491775,0.485714286,0.075961788,15.16538623
57,SR,threespine.stickleback,threespine.stickleback.1,0.725988057,0.018075548,1.000000119,0.000836611,TRUE,0.734114062,abundance affects trait,5.962300847,0.485714286,0.075961788,15.16538623
58,SR,threadfin.shad,threadfin.shad.1,0.631062539,0.126589515,1.000000119,0.000836611,FALSE,0.63812604,abundance affects trait,70.78357692,0.485714286,0.075961788,15.16538623
59,SR,largemouth.bass,largemouth.bass.1,0.857921218,4.87E-07,1,0.000263214,TRUE,0.867523956,abundance affects trait,219.90648,0.485714286,0.075961788,15.16538623
60,SR,wakasagi,wakasagi.1,0.947053647,0.003072266,1.000000119,0.000836611,TRUE,0.957654046,abundance affects trait,28.27829122,0.485714286,0.075961788,15.16538623
61,SR,hitch,hitch.1,0.73527798,0.06436877,0.928571463,0.001981735,FALSE,0.743507968,abundance affects trait,183.5307079,0.485714286,0.075961788,15.16538623
62,SR,green.sunfish,green.sunfish.1,0.987346949,7.35E-11,1,0.000263214,TRUE,0.998398353,abundance affects trait,157.6843069,0.485714286,0.075961788,15.16538623
63,SR,black.crappie,black.crappie.1,0.938324797,0.000639107,1,0.000263214,TRUE,0.948827494,abundance affects trait,179.113431,0.485714286,0.075961788,15.16538623
64,SR,hardhead,hardhead.1,0.220465368,0.318753518,-0.785714328,0.00937477,FALSE,0.222933043,abundance affects trait,41.3115875,0.485714286,0.075961788,15.16538623
65,SR,smallmouth.bass,smallmouth.bass.1,0.976911819,1.34E-08,1.000000119,0.000836611,TRUE,0.987846422,abundance affects trait,122.8531687,0.485714286,0.075961788,15.16538623
66,SR,lamprey.unknown,lamprey.unknown.1,0.905940351,0.013290602,1,0.000263214,TRUE,0.916080568,abundance affects trait,106.5896224,0.485714286,0.075961788,15.16538623
67,SR,redear.sunfish,redear.sunfish.1,0.913590704,2.08E-06,1.000000119,0.000836611,TRUE,0.923816552,abundance affects trait,392.6587303,0.485714286,0.075961788,15.16538623
68,SR,white.crappie,white.crappie.1,0.929233035,0.00162211,1,0.000263214,TRUE,0.939633968,abundance affects trait,206.2994483,0.485714286,0.075961788,15.16538623
69,SR,shimofuri.goby,shimofuri.goby.1,0.988321257,0.132802581,0,1,FALSE,0.999383567,abundance affects trait,15.22723825,0.485714286,0.075961788,15.16538623
70,SR,rainwater.killifish,rainwater.killifish.1,0.829279111,0.174486917,0.928571463,0.001981735,FALSE,0.838561256,abundance affects trait,2.760745901,0.485714286,0.075961788,15.16538623
1,KB,Chinook.salmon.1,Chinook.salmon,0.161817596,0.313720182,0.99999994,0.089429379,FALSE,0.161817596,trait affects abundance,33.48010269,1,0.003099168,14.9230234
2,KB,Mississippi.silverside.1,Mississippi.silverside,0.267501319,0.42254967,0.99999994,0.089429379,FALSE,0.267501319,trait affects abundance,32.29263697,1,0.003099168,14.9230234
3,KB,tule.perch.1,tule.perch,0.815569615,0.037771918,0.99999994,0.089429379,FALSE,0.815569615,trait affects abundance,73.10573876,1,0.003099168,14.9230234
4,KB,topsmelt.1,topsmelt,0.434026584,0.086817303,0.99999994,0.089429379,FALSE,0.434026584,trait affects abundance,31.60378978,1,0.003099168,14.9230234
5,KB,threespine.stickleback.1,threespine.stickleback,0.051524621,0.468640626,-0.333333313,0.734095216,FALSE,0.051524621,trait affects abundance,6.029527973,1,0.003099168,14.9230234
6,KB,barred.surfperch.1,barred.surfperch,0.240506281,0.482463649,0.666666627,0.308179498,FALSE,0.240506281,trait affects abundance,103.5064467,1,0.003099168,14.9230234
7,KB,American.shad.1,American.shad,0.34162573,0.295471303,0.99999994,0.089429379,FALSE,0.34162573,trait affects abundance,100.1216723,1,0.003099168,14.9230234
8,KB,northern.anchovy.1,northern.anchovy,0.397336817,0.366381484,NA,NA,FALSE,0.397336817,trait affects abundance,31.58520981,1,0.003099168,14.9230234
9,KB,shiner.perch.1,shiner.perch,0.620354994,0.208920285,0.99999994,0.089429379,FALSE,0.620354994,trait affects abundance,73.73702664,1,0.003099168,14.9230234
10,KB,threadfin.shad.1,threadfin.shad,0.245322225,0.443259234,0,1,FALSE,0.245322225,trait affects abundance,51.72133611,1,0.003099168,14.9230234
11,KB,walleye.surfperch.1,walleye.surfperch,0.90955083,0.170699625,0.99999994,0.089429379,FALSE,0.90955083,trait affects abundance,48.7389719,1,0.003099168,14.9230234
12,KB,bay.pipefish.1,bay.pipefish,0.027780934,0.466251833,-0.333333313,0.734095216,FALSE,0.027780934,trait affects abundance,536.7221828,1,0.003099168,14.9230234
13,KB,Pacific.staghorn.sculpin.1,Pacific.staghorn.sculpin,0,0.5,1,1,FALSE,0,trait affects abundance,126.8326988,1,0.003099168,14.9230234
14,KB,dwarf.surfperch.1,dwarf.surfperch,0.220221184,0.219000661,0.912870884,0.148561716,FALSE,0.220221184,trait affects abundance,67.608894,1,0.003099168,14.9230234
15,KB,yellowfin.goby.1,yellowfin.goby,0.213508542,0.362153166,0.99999994,0.089429379,FALSE,0.213508542,trait affects abundance,123.6382969,1,0.003099168,14.9230234
16,KB,Pacific.herring.1,Pacific.herring,0.534547054,0.234863659,0.99999994,0.089429379,FALSE,0.534547054,trait affects abundance,10.55377608,1,0.003099168,14.9230234
17,KB,starry.flounder.1,starry.flounder,0.817294118,0.189002175,0.99999994,0.089429379,FALSE,0.817294118,trait affects abundance,156.3839719,1,0.003099168,14.9230234
18,KB,English.sole.1,English.sole,0.837397369,0.318839783,0.99999994,0.089429379,FALSE,0.837397369,trait affects abundance,56.05531904,1,0.003099168,14.9230234
19,KB,shimofuri.goby.1,shimofuri.goby,0.699296197,0.114197415,0.99999994,0.089429379,FALSE,0.699296197,trait affects abundance,30.67180349,1,0.003099168,14.9230234
20,KB,Delta.smelt.1,Delta.smelt,0.980115297,0.031679642,0.99999994,0.089429379,FALSE,0.980115297,trait affects abundance,25.59988287,1,0.003099168,14.9230234
21,KB,comb.jelly.1,comb.jelly,0,0.5,1,1,FALSE,0,trait affects abundance,2.841058734,1,0.003099168,14.9230234
22,KB,arrow.goby.1,arrow.goby,0.942480448,0.001847156,0.99999994,0.089429379,FALSE,0.942480448,trait affects abundance,9.386543094,1,0.003099168,14.9230234
23,KB,California.halibut.1,California.halibut,0.977738308,0.000150029,0.99999994,0.089429379,FALSE,0.977738308,trait affects abundance,81.06825503,1,0.003099168,14.9230234
24,KB,striped.bass.1,striped.bass,0.20554279,0.288346136,0.99999994,0.089429379,FALSE,0.20554279,trait affects abundance,729.3168964,1,0.003099168,14.9230234
25,KB,wakasagi.1,wakasagi,0.909275085,0.174877654,0.99999994,0.089429379,FALSE,0.909275085,trait affects abundance,28.89065739,1,0.003099168,14.9230234
26,KB,rainwater.killifish.1,rainwater.killifish,0.875483833,0.00017736,0.99999994,0.089429379,FALSE,0.875483833,trait affects abundance,5.342933729,1,0.003099168,14.9230234
27,KB,diamond.turbot.1,diamond.turbot,0.946482819,0.193883085,0.99999994,0.089429379,FALSE,0.946482819,trait affects abundance,107.99519,1,0.003099168,14.9230234
28,KB,Siberian.prawn.1,Siberian.prawn,0.45878623,0.315122749,0.99999994,0.089429379,FALSE,0.45878623,trait affects abundance,2.17021132,1,0.003099168,14.9230234
29,KB,splittail.1,splittail,0.519058602,0.241139164,0.99999994,0.089429379,FALSE,0.519058602,trait affects abundance,39.77909383,1,0.003099168,14.9230234
30,KB,prickly.sculpin.1,prickly.sculpin,0.809701575,0.07560881,0.99999994,0.089429379,FALSE,0.809701575,trait affects abundance,31.01412169,1,0.003099168,14.9230234
31,KB,Chinook.salmon,Chinook.salmon.1,0.433488549,0.270381407,0.99999994,0.089429379,FALSE,0.433488549,abundance affects trait,33.48010269,1,0.003099168,14.9230234
32,KB,Mississippi.silverside,Mississippi.silverside.1,0.004961007,0.456674141,-0.666666627,0.308179498,FALSE,0.004961007,abundance affects trait,32.29263697,1,0.003099168,14.9230234
33,KB,tule.perch,tule.perch.1,0.755856177,0.162297391,0.99999994,0.089429379,FALSE,0.755856177,abundance affects trait,73.10573876,1,0.003099168,14.9230234
34,KB,topsmelt,topsmelt.1,0.168488107,0.277837074,0.99999994,0.089429379,FALSE,0.168488107,abundance affects trait,31.60378978,1,0.003099168,14.9230234
35,KB,threespine.stickleback,threespine.stickleback.1,0.239094185,0.40233405,0.666666627,0.308179498,FALSE,0.239094185,abundance affects trait,6.029527973,1,0.003099168,14.9230234
36,KB,barred.surfperch,barred.surfperch.1,0.31858234,0.218461766,0.99999994,0.089429379,FALSE,0.31858234,abundance affects trait,103.5064467,1,0.003099168,14.9230234
37,KB,American.shad,American.shad.1,0.310417836,0.279496036,0.99999994,0.089429379,FALSE,0.310417836,abundance affects trait,100.1216723,1,0.003099168,14.9230234
38,KB,northern.anchovy,northern.anchovy.1,0.707853729,0.043979764,0.99999994,0.089429379,FALSE,0.707853729,abundance affects trait,31.58520981,1,0.003099168,14.9230234
39,KB,shiner.perch,shiner.perch.1,0.571563141,0.157963838,0.99999994,0.089429379,FALSE,0.571563141,abundance affects trait,73.73702664,1,0.003099168,14.9230234
40,KB,threadfin.shad,threadfin.shad.1,0.317092007,0.169137902,0.99999994,0.089429379,FALSE,0.317092007,abundance affects trait,51.72133611,1,0.003099168,14.9230234
41,KB,walleye.surfperch,walleye.surfperch.1,0.579591289,0.468549168,0.99999994,0.089429379,FALSE,0.579591289,abundance affects trait,48.7389719,1,0.003099168,14.9230234
42,KB,bay.pipefish,bay.pipefish.1,0.416686097,0.173128128,0.99999994,0.089429379,FALSE,0.416686097,abundance affects trait,536.7221828,1,0.003099168,14.9230234
43,KB,Pacific.staghorn.sculpin,Pacific.staghorn.sculpin.1,0,0.5,1,1,FALSE,0,abundance affects trait,126.8326988,1,0.003099168,14.9230234
44,KB,dwarf.surfperch,dwarf.surfperch.1,0.364023596,0.21777023,0.99999994,0.089429379,FALSE,0.364023596,abundance affects trait,67.608894,1,0.003099168,14.9230234
45,KB,yellowfin.goby,yellowfin.goby.1,0.192012871,0.316580205,0.99999994,0.089429379,FALSE,0.192012871,abundance affects trait,123.6382969,1,0.003099168,14.9230234
46,KB,Pacific.herring,Pacific.herring.1,0,0.5,1,1,FALSE,0,abundance affects trait,10.55377608,1,0.003099168,14.9230234
47,KB,starry.flounder,starry.flounder.1,0.999139505,0,0.99999994,0.089429379,FALSE,0.999139505,abundance affects trait,156.3839719,1,0.003099168,14.9230234
48,KB,English.sole,English.sole.1,0.989380925,1.84E-05,0.99999994,0.089429379,FALSE,0.989380925,abundance affects trait,56.05531904,1,0.003099168,14.9230234
49,KB,shimofuri.goby,shimofuri.goby.1,0.951837014,0.000184251,0.99999994,0.089429379,FALSE,0.951837014,abundance affects trait,30.67180349,1,0.003099168,14.9230234
50,KB,Delta.smelt,Delta.smelt.1,0.959671183,0.124336111,0.666666627,0.308179498,FALSE,0.959671183,abundance affects trait,25.59988287,1,0.003099168,14.9230234
51,KB,comb.jelly,comb.jelly.1,0.052414745,0.42789474,0.912870884,0.148561716,FALSE,0.052414745,abundance affects trait,2.841058734,1,0.003099168,14.9230234
52,KB,arrow.goby,arrow.goby.1,0.821731565,0.166717953,0.99999994,0.089429379,FALSE,0.821731565,abundance affects trait,9.386543094,1,0.003099168,14.9230234
53,KB,California.halibut,California.halibut.1,1,0,0.99999994,0.089429379,FALSE,1,abundance affects trait,81.06825503,1,0.003099168,14.9230234
54,KB,striped.bass,striped.bass.1,0.107529149,0.481837492,0.333333313,0.734095216,FALSE,0.107529149,abundance affects trait,729.3168964,1,0.003099168,14.9230234
55,KB,wakasagi,wakasagi.1,0.921591193,0.074292156,0.99999994,0.089429379,FALSE,0.921591193,abundance affects trait,28.89065739,1,0.003099168,14.9230234
56,KB,rainwater.killifish,rainwater.killifish.1,0.758696541,0.00914385,0.99999994,0.089429379,FALSE,0.758696541,abundance affects trait,5.342933729,1,0.003099168,14.9230234
57,KB,diamond.turbot,diamond.turbot.1,0.998165325,6.41E-10,0.99999994,0.089429379,FALSE,0.998165325,abundance affects trait,107.99519,1,0.003099168,14.9230234
58,KB,Siberian.prawn,Siberian.prawn.1,0,0.5,1,1,FALSE,0,abundance affects trait,2.17021132,1,0.003099168,14.9230234
59,KB,splittail,splittail.1,0.277432828,0.263555897,0.99999994,0.089429379,FALSE,0.277432828,abundance affects trait,39.77909383,1,0.003099168,14.9230234
60,KB,prickly.sculpin,prickly.sculpin.1,0,0.5,1,1,FALSE,0,abundance affects trait,31.01412169,1,0.003099168,14.9230234
1,SM,Chinook.salmon.1,Chinook.salmon,0.254739156,0.242048933,0.857142925,0.00443399,FALSE,0.257885178,trait affects abundance,40.17556585,0.310344828,0.071106292,15.0935315
2,SM,Delta.smelt.1,Delta.smelt,0.909721039,0.001126741,1.000000119,0.000836611,TRUE,0.92095607,trait affects abundance,48.76281114,0.310344828,0.071106292,15.0935315
3,SM,steelhead.trout.1,steelhead.trout,0.776551716,0.048337602,1.000000119,0.000836611,TRUE,0.786142109,trait affects abundance,1019.904516,0.310344828,0.071106292,15.0935315
4,SM,tule.perch.1,tule.perch,0.542468572,0.08104719,1.000000119,0.000836611,FALSE,0.549168045,trait affects abundance,93.52543646,0.310344828,0.071106292,15.0935315
5,SM,Pacific.staghorn.sculpin.1,Pacific.staghorn.sculpin,0.742326001,0.033395115,1.000000119,0.000836611,TRUE,0.751493707,trait affects abundance,39.20855622,0.310344828,0.071106292,15.0935315
6,SM,Sacramento.pikeminnow.1,Sacramento.pikeminnow,0.781452476,6.29E-05,1.000000119,0.000836611,TRUE,0.791103393,trait affects abundance,146.169573,0.310344828,0.071106292,15.0935315
7,SM,striped.bass.1,striped.bass,0.70066105,0.036541885,1.000000119,0.000836611,TRUE,0.709314195,trait affects abundance,130.663542,0.310344828,0.071106292,15.0935315
8,SM,yellowfin.goby.1,yellowfin.goby,0.89042011,4.13E-05,1.000000119,0.000836611,TRUE,0.901416775,trait affects abundance,88.13668994,0.310344828,0.071106292,15.0935315
9,SM,splittail.1,splittail,0.727949721,0.003405965,1.000000119,0.000836611,TRUE,0.736939881,trait affects abundance,34.03858171,0.310344828,0.071106292,15.0935315
10,SM,Mississippi.silverside.1,Mississippi.silverside,0.615825924,0.206523298,1,0.002666712,FALSE,0.623431358,trait affects abundance,35.26042521,0.310344828,0.071106292,15.0935315
11,SM,threadfin.shad.1,threadfin.shad,0.854016139,4.91E-07,1.000000119,0.000836611,TRUE,0.864563216,trait affects abundance,72.04144711,0.310344828,0.071106292,15.0935315
12,SM,threespine.stickleback.1,threespine.stickleback,0.902248502,0.078360126,0.928571463,0.001981735,FALSE,0.913391247,trait affects abundance,5.097840488,0.310344828,0.071106292,15.0935315
13,SM,golden.shiner.1,golden.shiner,0.833692277,7.17E-05,1.000000119,0.000836611,TRUE,0.843988354,trait affects abundance,85.7121296,0.310344828,0.071106292,15.0935315
14,SM,Sacramento.sucker.1,Sacramento.sucker,0.106156135,0.308608125,0.69102335,0.024821877,FALSE,0.10746716,trait affects abundance,16.5668211,0.310344828,0.071106292,15.0935315
15,SM,western.mosquitofish.1,western.mosquitofish,0.461121924,0.076554561,1.000000119,0.000836611,FALSE,0.466816767,trait affects abundance,4.624472171,0.310344828,0.071106292,15.0935315
16,SM,bigscale.logperch.1,bigscale.logperch,0.873650427,1.79E-05,1.000000119,0.000836611,TRUE,0.884439986,trait affects abundance,68.70020255,0.310344828,0.071106292,15.0935315
17,SM,smallmouth.bass.1,smallmouth.bass,0.887769648,0.003664546,1.000000119,0.000836611,TRUE,0.898733579,trait affects abundance,79.65014605,0.310344828,0.071106292,15.0935315
18,SM,redear.sunfish.1,redear.sunfish,0.920689838,0.00030083,1.000000119,0.000836611,TRUE,0.932060332,trait affects abundance,289.9527136,0.310344828,0.071106292,15.0935315
19,SM,American.shad.1,American.shad,0.905260126,0.001948774,1.000000119,0.000836611,TRUE,0.916440064,trait affects abundance,36.88385657,0.310344828,0.071106292,15.0935315
20,SM,bluegill.1,bluegill,0.803414228,0.045374793,1.000000119,0.000836611,TRUE,0.813336372,trait affects abundance,57.7306938,0.310344828,0.071106292,15.0935315
21,SM,black.crappie.1,black.crappie,0.757042957,0.16920667,1.000000119,0.000836611,FALSE,0.766392418,trait affects abundance,179.3451703,0.310344828,0.071106292,15.0935315
22,SM,common.carp.1,common.carp,0.858136053,0.005003905,1.000000119,0.000836611,TRUE,0.86873401,trait affects abundance,1546.261068,0.310344828,0.071106292,15.0935315
23,SM,hitch.1,hitch,0.83196829,0.000981651,1.000000119,0.000836611,TRUE,0.842243076,trait affects abundance,203.2905681,0.310344828,0.071106292,15.0935315
24,SM,largemouth.bass.1,largemouth.bass,0.683650736,0.00768483,1,0.002666712,TRUE,0.692093805,trait affects abundance,236.874024,0.310344828,0.071106292,15.0935315
25,SM,prickly.sculpin.1,prickly.sculpin,0.862111447,0.032592486,0.928571463,0.001981735,TRUE,0.872758501,trait affects abundance,28.60249149,0.310344828,0.071106292,15.0935315
26,SM,fathead.minnow.1,fathead.minnow,0.966677724,9.79E-05,1.000000119,0.000836611,TRUE,0.978616168,trait affects abundance,9.55189359,0.310344828,0.071106292,15.0935315
27,SM,red.shiner.1,red.shiner,0.919282992,0.03931861,1.000000119,0.000836611,TRUE,0.930636112,trait affects abundance,4.753409302,0.310344828,0.071106292,15.0935315
28,SM,shimofuri.goby.1,shimofuri.goby,0.969123344,0.252584293,1.000000119,0.000836611,FALSE,0.981091992,trait affects abundance,14.5433158,0.310344828,0.071106292,15.0935315
29,SM,rainwater.killifish.1,rainwater.killifish,0.985070647,0.413888867,-0.785714328,0.00937477,FALSE,0.997236243,trait affects abundance,2.514103757,0.310344828,0.071106292,15.0935315
30,SM,Chinook.salmon,Chinook.salmon.1,0.363954558,0.488308655,0,1,FALSE,0.368449387,abundance affects trait,40.17556585,0.310344828,0.071106292,15.0935315
31,SM,Delta.smelt,Delta.smelt.1,0.932834325,2.64E-05,1.000000119,0.000836611,TRUE,0.944354804,abundance affects trait,48.76281114,0.310344828,0.071106292,15.0935315
32,SM,steelhead.trout,steelhead.trout.1,0.021658221,0.380328244,-0.642857194,0.035447899,FALSE,0.021925699,abundance affects trait,1019.904516,0.310344828,0.071106292,15.0935315
33,SM,tule.perch,tule.perch.1,0.748521034,0.001851042,1.000000119,0.000836611,TRUE,0.757765249,abundance affects trait,93.52543646,0.310344828,0.071106292,15.0935315
34,SM,Pacific.staghorn.sculpin,Pacific.staghorn.sculpin.1,0.769195626,0.016630805,1.000000119,0.000836611,TRUE,0.778695171,abundance affects trait,39.20855622,0.310344828,0.071106292,15.0935315
35,SM,Sacramento.pikeminnow,Sacramento.pikeminnow.1,0.562337793,0.002428917,1.000000119,0.000836611,TRUE,0.56928265,abundance affects trait,146.169573,0.310344828,0.071106292,15.0935315
36,SM,striped.bass,striped.bass.1,0.225827802,0.158195663,0.928571463,0.001981735,FALSE,0.228616769,abundance affects trait,130.663542,0.310344828,0.071106292,15.0935315
37,SM,yellowfin.goby,yellowfin.goby.1,0.860941497,6.19E-06,1.000000119,0.000836611,TRUE,0.871574102,abundance affects trait,88.13668994,0.310344828,0.071106292,15.0935315
38,SM,splittail,splittail.1,0.171779049,0.312017853,1.000000119,0.000836611,FALSE,0.173900516,abundance affects trait,34.03858171,0.310344828,0.071106292,15.0935315
39,SM,Mississippi.silverside,Mississippi.silverside.1,0.317822071,0.223057677,0.928571463,0.001981735,FALSE,0.321747165,abundance affects trait,35.26042521,0.310344828,0.071106292,15.0935315
40,SM,threadfin.shad,threadfin.shad.1,0.558817895,0.140438986,1.000000119,0.000836611,FALSE,0.565719281,abundance affects trait,72.04144711,0.310344828,0.071106292,15.0935315
41,SM,threespine.stickleback,threespine.stickleback.1,0.669470225,0.118115871,1.000000119,0.000836611,FALSE,0.677738164,abundance affects trait,5.097840488,0.310344828,0.071106292,15.0935315
42,SM,golden.shiner,golden.shiner.1,0.633356166,0.020571694,1.000000119,0.000836611,TRUE,0.641178098,abundance affects trait,85.7121296,0.310344828,0.071106292,15.0935315
43,SM,Sacramento.sucker,Sacramento.sucker.1,0.305268353,0.136250247,1.000000119,0.000836611,FALSE,0.309038409,abundance affects trait,16.5668211,0.310344828,0.071106292,15.0935315
44,SM,western.mosquitofish,western.mosquitofish.1,0.414978174,0.219467556,1.000000119,0.000836611,FALSE,0.420103143,abundance affects trait,4.624472171,0.310344828,0.071106292,15.0935315
45,SM,bigscale.logperch,bigscale.logperch.1,0.735790951,0.006599758,1.000000119,0.000836611,TRUE,0.74487795,abundance affects trait,68.70020255,0.310344828,0.071106292,15.0935315
46,SM,smallmouth.bass,smallmouth.bass.1,0.983979137,1.24E-08,1.000000119,0.000836611,TRUE,0.996131253,abundance affects trait,79.65014605,0.310344828,0.071106292,15.0935315
47,SM,redear.sunfish,redear.sunfish.1,0.917203171,0.001388021,1.000000119,0.000836611,TRUE,0.928530606,abundance affects trait,289.9527136,0.310344828,0.071106292,15.0935315
48,SM,American.shad,American.shad.1,0.582707845,0.225494075,1.000000119,0.000836611,FALSE,0.589904271,abundance affects trait,36.88385657,0.310344828,0.071106292,15.0935315
49,SM,bluegill,bluegill.1,0.808832678,0.033183947,1.000000119,0.000836611,TRUE,0.81882174,abundance affects trait,57.7306938,0.310344828,0.071106292,15.0935315
50,SM,black.crappie,black.crappie.1,0.966012312,9.60E-06,1.000000119,0.000836611,TRUE,0.977942538,abundance affects trait,179.3451703,0.310344828,0.071106292,15.0935315
51,SM,common.carp,common.carp.1,0.846638218,0.071060308,1.000000119,0.000836611,FALSE,0.857094178,abundance affects trait,1546.261068,0.310344828,0.071106292,15.0935315
52,SM,hitch,hitch.1,0.865201421,0.00032182,1.000000119,0.000836611,TRUE,0.875886636,abundance affects trait,203.2905681,0.310344828,0.071106292,15.0935315
